Date,Open,High,Low,Close*,Adj Close**,Volume
20-Sep-17,67.37,67.59,66.4,66.92,66.92,"11,434,000"
19-Sep-17,67.3,67.61,67.07,67.43,67.43,"4,478,700"
18-Sep-17,67,67.28,66.56,67.11,67.11,"5,323,800"
15-Sep-17,66.39,66.66,66.02,66.41,66.41,"8,589,600"
14-Sep-17,66.26,66.91,65.72,66.08,66.08,"11,463,600"
13-Sep-17,65.4,66.71,65.4,66.52,66.52,"10,760,800"
12-Sep-17,65.3,65.63,65.06,65.36,65.36,"6,672,100"
11-Sep-17,64.69,65.26,64.4,65.14,65.14,"5,464,300"
8-Sep-17,63.72,64.34,63.5,63.58,63.58,"3,298,300"
7-Sep-17,63.56,64.18,63.17,64.02,64.02,"3,944,200"
6-Sep-17,63.71,64.28,62.9,63.32,63.32,"4,876,000"
5-Sep-17,63.53,64.3,63.28,63.86,63.86,"3,277,300"
1-Sep-17,64.17,64.38,63.86,64.05,64.05,"2,191,300"
31-Aug-17,64.5,64.76,63.84,64.08,64.08,"3,676,500"
30-Aug-17,63.65,64.58,63.63,64.16,64.16,"5,288,300"
29-Aug-17,62.3,63.72,62.1,63.17,63.17,"3,590,100"
28-Aug-17,64.43,64.43,63.13,63.53,63.53,"5,567,400"
25-Aug-17,65.41,65.56,64.26,64.51,64.51,"5,940,800"
24-Aug-17,66.06,66.2,65.34,65.5,65.5,"4,055,800"
23-Aug-17,65.01,66,64.64,65.82,65.82,"4,130,900"
22-Aug-17,63.76,65.52,63.76,65.42,65.42,"5,627,200"
21-Aug-17,63.15,64,62.9,63.6,63.6,"4,594,100"
18-Aug-17,62.36,63.7,62.06,63.07,63.07,"13,008,700"
17-Aug-17,63.05,63.46,62.09,62.2,62.2,"11,943,600"
16-Aug-17,60.43,60.85,60.21,60.65,60.65,"7,640,600"
15-Aug-17,59.28,60.14,58.79,59.99,59.99,"7,863,500"
14-Aug-17,58.7,59.02,58.5,58.87,58.87,"7,401,600"
11-Aug-17,57.78,58.23,56.84,57.92,57.92,"5,552,500"
10-Aug-17,59.17,59.51,57.87,58.03,58.03,"4,420,300"
9-Aug-17,59.23,59.95,59.07,59.77,59.77,"3,070,800"
8-Aug-17,59.77,60.44,59.62,59.86,59.86,"4,207,200"
7-Aug-17,58.85,60.16,58.76,60.03,60.03,"5,540,200"
4-Aug-17,58.43,58.57,58.01,58.51,58.51,"7,330,400"
3-Aug-17,57.87,58.33,57.13,58.15,58.15,"4,725,800"
2-Aug-17,58.95,59.25,56.9,57.66,57.66,"5,845,800"
1-Aug-17,58.6,58.8,58.11,58.5,58.5,"4,164,500"
31-Jul-17,59.7,59.89,58.07,58.4,58.4,"6,738,100"
28-Jul-17,58.11,59.64,57.98,59.2,59.2,"5,871,000"
27-Jul-17,59.61,60.22,57.56,58.43,58.43,"8,394,400"
26-Jul-17,57.95,59.03,57.93,58.9,58.9,"5,443,700"
25-Jul-17,57.98,58.37,57.87,58.07,58.07,"3,264,400"
24-Jul-17,58.28,58.5,58.02,58.15,58.15,"3,671,100"
21-Jul-17,58.19,58.4,57.76,58.16,58.16,"8,832,400"
20-Jul-17,58.46,58.58,58.02,58.45,58.45,"8,757,000"
19-Jul-17,59.27,59.33,58.19,58.36,58.36,"8,682,700"
18-Jul-17,57.13,58.75,56.73,58.48,58.48,"7,126,600"
17-Jul-17,57.68,57.88,57.13,57.51,57.51,"6,905,800"
14-Jul-17,56.54,57.41,56.53,57.23,57.23,"4,420,300"
13-Jul-17,56.44,56.68,56.06,56.46,56.46,"3,806,300"
12-Jul-17,55.66,56.57,55.66,56.34,56.34,"5,836,100"
11-Jul-17,54.76,55.35,54.59,55.25,55.25,"10,200,800"
10-Jul-17,54.28,54.98,54.27,54.8,54.8,"4,164,400"
7-Jul-17,54.65,54.91,54.31,54.55,54.55,"2,776,100"
6-Jul-17,55.05,55.2,54.41,54.53,54.53,"5,978,200"
5-Jul-17,50.4,55.84,50.4,55.62,55.62,"8,817,600"
3-Jul-17,55.08,55.25,54.05,54.45,54.45,"4,559,100"
30-Jun-17,54.33,54.73,54.08,54.48,54.48,"8,826,100"
29-Jun-17,54.49,54.92,53.13,54.3,54.3,"11,963,000"
28-Jun-17,54.09,55.1,53.77,54.95,54.95,"14,675,900"
27-Jun-17,54.44,54.73,53.53,53.64,53.64,"17,023,600"
26-Jun-17,55.38,55.6,53.97,54.31,54.31,"22,718,100"
23-Jun-17,54.49,54.99,54.45,54.73,54.73,"13,065,600"
22-Jun-17,54.75,55.45,54.42,54.56,54.56,"17,258,900"
21-Jun-17,53.94,55.17,53.89,55.09,55.09,"28,731,700"
20-Jun-17,54.54,54.9,53.79,53.81,53.81,"47,512,900"
19-Jun-17,54,55.03,53.8,54.46,54.46,"39,430,300"
16-Jun-17,52.79,53.3,51.9,52.58,52.58,"269,377,100"
15-Jun-17,52.17,52.76,51.65,52.58,52.58,"72,688,400"
14-Jun-17,52.42,54.26,52.16,52.63,52.63,"72,069,000"
13-Jun-17,53.65,54.08,52,52,52,"157,375,700"
12-Jun-17,53.79,54.55,52.6,53.12,53.12,"57,753,300"
9-Jun-17,56.16,57.39,53.66,54.02,54.02,"74,186,700"
8-Jun-17,55.35,55.94,53.49,55.71,55.71,"75,367,300"
7-Jun-17,50.47,50.72,50.28,50.55,50.55,"25,993,500"
6-Jun-17,50.42,50.76,50.3,50.5,50.5,"27,315,900"
5-Jun-17,50.52,50.88,50.4,50.6,50.6,"16,600,800"
2-Jun-17,50.53,50.75,50.31,50.6,50.6,"9,857,200"
1-Jun-17,50.49,50.7,50.07,50.65,50.65,"7,776,700"
31-May-17,50.6,50.65,49.97,50.32,50.32,"8,750,800"
30-May-17,50.67,50.94,50.5,50.56,50.56,"8,400,200"
26-May-17,50.5,50.74,50.32,50.67,50.67,"6,049,500"
25-May-17,50.48,50.75,50.05,50.6,50.6,"11,961,100"
24-May-17,50.18,50.59,49.9,50.32,50.32,"12,170,900"
23-May-17,50.45,50.9,50.26,50.31,50.31,"7,342,000"
22-May-17,50.51,51.08,50.22,50.65,50.65,"9,696,600"
19-May-17,50.03,51.23,50.01,50.18,50.18,"11,182,000"
18-May-17,48.68,50.03,47.74,49.63,49.63,"13,737,500"
17-May-17,50.7,50.7,49.45,49.65,49.65,"20,954,100"
16-May-17,50.05,51.12,50.03,50.96,50.96,"19,423,600"
15-May-17,49.71,49.94,49.48,49.86,49.86,"9,129,300"
12-May-17,49.75,49.75,49.44,49.65,49.65,"6,185,800"
11-May-17,49.45,49.71,49.14,49.69,49.69,"6,142,900"
10-May-17,49.4,49.6,49.14,49.4,49.4,"8,360,400"
9-May-17,49.14,49.67,48.94,49.49,49.49,"10,279,100"
8-May-17,48.71,48.96,48.51,48.85,48.85,"10,059,600"
5-May-17,48.45,48.66,48.27,48.49,48.49,"7,835,500"
4-May-17,48.63,48.68,48.16,48.45,48.45,"6,208,900"
3-May-17,49.19,49.19,48.17,48.54,48.54,"4,702,400"
2-May-17,48.72,49.3,48.72,49.09,49.09,"6,106,300"
1-May-17,48.22,48.78,48.12,48.61,48.61,"6,386,500"
28-Apr-17,48.45,48.5,48.16,48.21,48.21,"4,925,400"
27-Apr-17,48.08,48.47,48.02,48.36,48.36,"10,635,400"
26-Apr-17,48.4,48.47,48.17,48.26,48.26,"4,053,100"
25-Apr-17,48.29,48.46,48.16,48.4,48.4,"10,288,200"
24-Apr-17,47.89,48.2,47.75,48.15,48.15,"9,860,400"
21-Apr-17,47.73,47.77,47.37,47.52,47.52,"7,055,000"
20-Apr-17,47.25,47.84,47.07,47.67,47.67,"10,925,100"
19-Apr-17,47.6,47.88,46.93,47,47,"12,179,500"
18-Apr-17,47.25,47.75,47.14,47.56,47.56,"9,341,900"
17-Apr-17,47.02,47.42,46.92,47.39,47.39,"3,857,100"
13-Apr-17,46.85,47.11,46.61,46.9,46.9,"3,762,100"
12-Apr-17,46.8,47.16,46.67,46.83,46.83,"5,127,300"
11-Apr-17,47.03,47.21,46.42,46.79,46.79,"5,593,900"
10-Apr-17,46.49,47.42,46.4,47.21,47.21,"7,818,000"
7-Apr-17,46.23,46.53,45.96,46.44,46.44,"4,629,800"
6-Apr-17,46.38,46.43,46.04,46.28,46.28,"4,124,600"
5-Apr-17,46.41,46.92,46.24,46.38,46.38,"4,840,300"
4-Apr-17,46.3,46.47,46.12,46.23,46.23,"4,758,400"
3-Apr-17,46.5,46.85,46.16,46.43,46.43,"7,675,400"
31-Mar-17,46.52,46.7,46.27,46.41,46.41,"7,814,100"
30-Mar-17,46.8,47.05,46.6,46.62,46.62,"3,448,600"
29-Mar-17,46.52,46.84,46.3,46.78,46.78,"4,403,400"
28-Mar-17,46.33,46.76,46.24,46.57,46.57,"4,630,800"
27-Mar-17,45.92,46.48,45.74,46.4,46.4,"6,016,600"
24-Mar-17,46.65,46.87,46.14,46.4,46.4,"5,607,700"
23-Mar-17,46.13,46.78,46.09,46.6,46.6,"8,297,800"
22-Mar-17,45.61,46.14,45.6,46.06,46.06,"6,773,400"
21-Mar-17,47,47.19,45.68,45.77,45.77,"6,469,400"
20-Mar-17,46.62,47.16,46.52,46.77,46.77,"5,823,000"
17-Mar-17,46.73,46.9,46.5,46.59,46.59,"6,192,400"
16-Mar-17,46.6,46.62,46.3,46.61,46.61,"3,627,100"
15-Mar-17,46.55,46.55,45.9,46.29,46.29,"6,279,300"
14-Mar-17,46.41,46.76,46.19,46.37,46.37,"3,799,800"
13-Mar-17,46.1,47,46.1,46.57,46.57,"4,702,300"
10-Mar-17,46.2,46.2,45.75,45.98,45.98,"3,823,900"
9-Mar-17,45.87,46.12,45.68,45.94,45.94,"3,767,600"
8-Mar-17,45.85,46.19,45.73,45.98,45.98,"3,331,700"
7-Mar-17,45.5,45.92,45.49,45.73,45.73,"5,116,800"
6-Mar-17,45.61,45.69,45.39,45.64,45.64,"6,694,900"
3-Mar-17,45.88,46,45.6,45.91,45.91,"6,758,300"
2-Mar-17,46.02,46.13,45.62,45.94,45.94,"7,017,100"
1-Mar-17,45.89,46.41,45.89,46.24,46.24,"7,258,500"
28-Feb-17,45.57,45.75,45.25,45.66,45.66,"7,202,000"
27-Feb-17,45.45,45.74,45.24,45.71,45.71,"4,006,700"
24-Feb-17,45.14,45.55,44.95,45.55,45.55,"3,714,800"
23-Feb-17,46.04,46.14,45.29,45.41,45.41,"7,812,100"
22-Feb-17,45.47,46.35,45.45,45.98,45.98,"7,730,200"
21-Feb-17,45.22,45.61,45.1,45.5,45.5,"8,116,000"
